"global_turn_id";"query";"target_answer";"alternative_answer";"level_0_query_need";"level_1_query_need";"is_exact_query_answer_match";"is_internal_knowledge_source";"is_reasoning";"recipe_id";"recipe_title";"sentence";"step_number";"step_text";"conv_id";"turn_id";"is_generated";"sentence_number";"is_template";"step_id"
"14_1";"What do I need to do with the Old-Fashioned Flaky Pie Dough?";"Prepare Old-Fashioned Flaky Pie Dough according to the recipe. After rolling, folding, and dividing dough in half, roll one portion into a 14-inch round.";"";"competence";"preparation";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Prepare Old-Fashioned Flaky Pie Dough according to the recipe. After rolling, folding, and dividing dough in half, roll one portion into a 14-inch round.";"1";"Prepare Old-Fashioned Flaky Pie Dough according to the recipe. After rolling, folding, and dividing dough in half, roll one portion into a 14-inch round. Transfer to a parchment-lined aluminum rimmed baking sheet, cover with plastic, and refrigerate to relax and chill dough, at least 2 hours or up to 24.";"14";"1";"True";"1";"False";"366"
"14_2";"how long do I need to chill the dough for?";"2 hours or up to 24";"";"fact";"time";"False";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Transfer to a parchment-lined aluminum rimmed baking sheet, cover with plastic, and refrigerate to relax and chill dough, at least 2 hours or up to 24.";"1";"Prepare Old-Fashioned Flaky Pie Dough according to the recipe. After rolling, folding, and dividing dough in half, roll one portion into a 14-inch round. Transfer to a parchment-lined aluminum rimmed baking sheet, cover with plastic, and refrigerate to relax and chill dough, at least 2 hours or up to 24.";"14";"2";"False";"3";"False";"366"
"14_3";"What should I do with the dough after rolling one portion into a 14-inch round?";"Transfer to a parchment-lined aluminum rimmed baking sheet, cover with plastic, and refrigerate to relax and chill dough, at least 2 hours or up to 24.";"";"competence";"preparation";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Transfer to a parchment-lined aluminum rimmed baking sheet, cover with plastic, and refrigerate to relax and chill dough, at least 2 hours or up to 24.";"1";"Prepare Old-Fashioned Flaky Pie Dough according to the recipe. After rolling, folding, and dividing dough in half, roll one portion into a 14-inch round. Transfer to a parchment-lined aluminum rimmed baking sheet, cover with plastic, and refrigerate to relax and chill dough, at least 2 hours or up to 24.";"14";"3";"True";"3";"False";"366"
"14_4";"What should I do with the peaches for the filling?";"Wash peaches (no need to peel) and cut into 1/2-inch slices. Measure out 18 ounces (3 cups; 510g) in a medium bowl. Enjoy any extras as a snack; do not use more or you will overcrowd the pie. Sprinkle tapioca starch over peaches and toss until well combined.";"";"competence";"preparation";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"For the Filling: Wash peaches (no need to peel) and cut into 1/2-inch slices. Measure out 18 ounces (3 cups; 510g) in a medium bowl. Enjoy any extras as a snack; do not use more or you will overcrowd the pie. Sprinkle tapioca starch over peaches and toss until well combined.";"2";"For the Filling: Wash peaches (no need to peel) and cut into 1/2-inch slices. Measure out 18 ounces (3 cups; 510g) in a medium bowl. Enjoy any extras as a snack; do not use more or you will overcrowd the pie. Sprinkle tapioca starch over peaches and toss until well combined.";"14";"4";"True";"1";"False";"367"
"14_5";"what is the equivalent of 18 oz in grams?";"510g";"";"fact";"amount";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Measure out 18 ounces (3 cups; 510g) in a medium bowl.";"2";"For the Filling: Wash peaches (no need to peel) and cut into 1/2-inch slices. Measure out 18 ounces (3 cups; 510g) in a medium bowl. Enjoy any extras as a snack; do not use more or you will overcrowd the pie. Sprinkle tapioca starch over peaches and toss until well combined.";"14";"5";"False";"2";"False";"367"
"14_6";"what should I combine the peaches in?";"medium bowl";"";"fact";"equipment";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Measure out 18 ounces (3 cups; 510g) in a medium bowl.";"2";"For the Filling: Wash peaches (no need to peel) and cut into 1/2-inch slices. Measure out 18 ounces (3 cups; 510g) in a medium bowl. Enjoy any extras as a snack; do not use more or you will overcrowd the pie. Sprinkle tapioca starch over peaches and toss until well combined.";"14";"6";"False";"2";"False";"367"
"14_7";"That's done. What's next?";"Enjoy any extras as a snack; do not use more or you will overcrowd the pie.";"";"competence";"preparation";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Enjoy any extras as a snack; do not use more or you will overcrowd the pie.";"2";"For the Filling: Wash peaches (no need to peel) and cut into 1/2-inch slices. Measure out 18 ounces (3 cups; 510g) in a medium bowl. Enjoy any extras as a snack; do not use more or you will overcrowd the pie. Sprinkle tapioca starch over peaches and toss until well combined.";"14";"7";"True";"3";"True";"367"
"14_8";"How should I arrange the peaches on the dough?";"Arrange peaches in a ring in the center of chilled dough, tiling slices like dominoes and leaving about a 2-inch border of dough all around.";"";"competence";"preparation";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Arrange peaches in a ring in the center of chilled dough, tiling slices like dominoes and leaving about a 2-inch border of dough all around.";"3";"Adjust oven rack to lower-middle position and preheat to 400°F. Arrange peaches in a ring in the center of chilled dough, tiling slices like dominoes and leaving about a 2-inch border of dough all around. Sprinkle sugar on top of peaches and finish with a pinch of salt. With a sharp knife, cut a series of slits in the border of dough, each running from fruit to edge of dough, spacing them about 5 inches apart. Fold each segment of dough over peaches, tugging gently so the edge of each segment tightly overlaps the one that came before. Refrigerate pie while you prepare egg wash, but no longer than 15 minutes.";"14";"8";"True";"2";"False";"368"
"14_9";"how should I arrange the peaches in the dough?";"dominoes";"";"fact";"ingredient";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Arrange peaches in a ring in the center of chilled dough, tiling slices like dominoes and leaving about a 2-inch border of dough all around.";"3";"Adjust oven rack to lower-middle position and preheat to 400°F. Arrange peaches in a ring in the center of chilled dough, tiling slices like dominoes and leaving about a 2-inch border of dough all around. Sprinkle sugar on top of peaches and finish with a pinch of salt. With a sharp knife, cut a series of slits in the border of dough, each running from fruit to edge of dough, spacing them about 5 inches apart. Fold each segment of dough over peaches, tugging gently so the edge of each segment tightly overlaps the one that came before. Refrigerate pie while you prepare egg wash, but no longer than 15 minutes.";"14";"9";"False";"2";"False";"368"
"14_10";"what should I use to cut a series of slits in the border of the dough?";"sharp knife";"";"fact";"equipment";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"With a sharp knife, cut a series of slits in the border of dough, each running from fruit to edge of dough, spacing them about 5 inches apart.";"3";"Adjust oven rack to lower-middle position and preheat to 400°F. Arrange peaches in a ring in the center of chilled dough, tiling slices like dominoes and leaving about a 2-inch border of dough all around. Sprinkle sugar on top of peaches and finish with a pinch of salt. With a sharp knife, cut a series of slits in the border of dough, each running from fruit to edge of dough, spacing them about 5 inches apart. Fold each segment of dough over peaches, tugging gently so the edge of each segment tightly overlaps the one that came before. Refrigerate pie while you prepare egg wash, but no longer than 15 minutes.";"14";"10";"False";"4";"False";"368"
"14_11";"what is it that I should fold each segment of dough over?";"peaches";"";"fact";"ingredient";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Fold each segment of dough over peaches, tugging gently so the edge of each segment tightly overlaps the one that came before.";"3";"Adjust oven rack to lower-middle position and preheat to 400°F. Arrange peaches in a ring in the center of chilled dough, tiling slices like dominoes and leaving about a 2-inch border of dough all around. Sprinkle sugar on top of peaches and finish with a pinch of salt. With a sharp knife, cut a series of slits in the border of dough, each running from fruit to edge of dough, spacing them about 5 inches apart. Fold each segment of dough over peaches, tugging gently so the edge of each segment tightly overlaps the one that came before. Refrigerate pie while you prepare egg wash, but no longer than 15 minutes.";"14";"11";"False";"5";"False";"368"
"14_12";"what is the name of this wash that I am preparing called?";"egg";"";"fact";"ingredient";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl.";"4";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl. Brush over chilled dough in a thin, even layer (including under each flap). This will give the crust a glossy, golden sheen and help bind the pieces together.";"14";"12";"False";"1";"False";"369"
"14_13";"what should I whisk with the egg yolk cream and salt?";"egg";"";"fact";"ingredient";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl.";"4";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl. Brush over chilled dough in a thin, even layer (including under each flap). This will give the crust a glossy, golden sheen and help bind the pieces together.";"14";"13";"False";"1";"False";"369"
"14_14";"what should I brush the egg wash over?";"dough";"";"fact";"ingredient";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Brush over chilled dough in a thin, even layer (including under each flap).";"4";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl. Brush over chilled dough in a thin, even layer (including under each flap). This will give the crust a glossy, golden sheen and help bind the pieces together.";"14";"14";"False";"2";"False";"369"
