"global_turn_id";"query";"answer";"alternative_answer";"level_0_query_need";"level_1_query_need";"is_exact_query_answer_match";"is_internal_knowledge_source";"is_reasoning";"recipe_id";"recipe_title";"step_number";"conv_id";"turn_id";"source_url"
"76_6";"what do I add with the onion and cilantro";"pineapple";"";"fact";"ingredient";"True";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"2";"76";"6";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"76_7";"what do I season the duck with";"salt and pepper";"";"fact";"ingredient";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"3";"76";"7";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"76_8";"what is the temperature of the inside of the duct needs to get to";"130 degrees";"";"fact";"temperature";"True";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"3";"76";"8";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"76_9";"what do I need to thinly slice";"duck";"";"fact";"ingredient";"True";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"4";"76";"9";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"76_10";"what do I mix with a pineapple mixture";"duck";"";"fact";"ingredient";"True";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"4";"76";"10";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"76_11";"what do I add the duck to";"pineapple mixture";"";"fact";"ingredient";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"4";"76";"11";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"79_1";"how much lime juice should I add";"2 tablespoons";"2 tablespoons fresh juice from about 2 limes";"fact";"amount";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"1";"79";"1";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"79_2";"how much fish sauce should I add";"1 tablespoon";"";"fact";"amount";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"1";"79";"2";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"79_3";"should I use a teaspoon or tablespoon for the sugar";"1 teaspoon";"teaspoon";"fact";"amount";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"1";"79";"3";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_1";"how much lime juice should I add";"2 tablespoons";"2 tablespoons fresh juice from about 2 limes";"fact";"amount";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"1";"86";"1";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_2";"how much fish sauce should I add";"1 tablespoon";"";"fact";"amount";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"1";"86";"2";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_3";"what should I use to measure out the sugar";"teaspoon";"";"fact";"equipment";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"1";"86";"3";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_4";"what heat should the skillet be on for the cashews";"medium heat";"medium";"fact";"temperature";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"2";"86";"4";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_5";"How finely should I chop the onion";"<no_answer>";"";"fact";"ingredient";"False";"False";"True";"47";"Thai Spicy Duck Salad Recipe";"2";"86";"5";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_6";"do I need pineapple juice or pineapple chunks";"diced pineapple";"3/4 cup diced pineapple";"fact";"ingredient";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"2";"86";"6";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_7";"what type of salt should I use";"kosher salt";"";"fact";"ingredient";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"3";"86";"7";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_8";"how big should my duck breast be";"about 1 pound";"1 large duck breast|about 1 pound";"fact";"amount";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"3";"86";"8";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_9";"what temperature does the thermometer need to be when it goes into the duck";"130 degrees";"";"fact";"temperature";"True";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"3";"86";"9";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_10";"how long should the duck strips be";"<no_answer>";"";"fact";"ingredient";"False";"False";"True";"47";"Thai Spicy Duck Salad Recipe";"4";"86";"10";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_11";"how much duck should I add to the bowl";"1 large duck breast, about 1 pound";"1 large duck breast";"fact";"amount";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"4";"86";"11";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"86_12";"should the duck be hot or cold before it goes into the pineapple mixture";"<no_answer>";"";"fact";"ingredient";"False";"False";"True";"47";"Thai Spicy Duck Salad Recipe";"4";"86";"12";"https://www.seriouseats.com/grill-thai-spicy-duck-salad-recipe"
"17_1";"what ingredients do I need for the recipe";"for the spice mix (see note):  1 1/2 teaspoons whole cumin seeds, toasted 1 1/2 teaspoons coriander seeds, toasted 1 whole star anise, toasted 2 cloves 1/2 teaspoon black peppercorns, toasted 1/2 teaspoon ground cinnamon 1/4 teaspoon grated nutmeg 1 blade mace 1/2 teaspoon ground turmeric 1 black or green cardamom pod for the curry:  3 tablespoons vegetable oil, butter, or ghee 1 small onion, finely minced (about 1 cup) 4 cloves garlic, grated on the medium holes of a box grater 1 tablespoon fresh ginger, grated on the medium holes of a box grater 1 small red or green chili, finely chopped 1/4 teaspoon cayenne pepper 1/2 cup cashew nuts 1 (14-ounce) can coconut milk 2 (14-ounce) cans chickpeas, drained and rinsed 1 bunch (about 3 ounces) flat spinach leaves, trimmed, rinsed, and roughly chopped kosher salt 1/4 cup fresh juice from 3 to 4 limes 1/2 cup fresh cilantro leaves and tender stems, coarsely chopped";"";"fact";"ingredient";"False";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"1";"17";"1";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"17_2";"what spices do I need for the recipe";"1 1/2 teaspoons whole cumin seeds, toasted 1 1/2 teaspoons coriander seeds, toasted 1 whole star anise, toasted 2 cloves 1/2 teaspoon black peppercorns, toasted 1/2 teaspoon ground cinnamon 1/4 teaspoon grated nutmeg 1 blade mace 1/2 teaspoon ground turmeric 1 black or green cardamom pod";"";"fact";"ingredient";"False";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"1";"17";"2";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"17_3";"Alexa are there any of the spices that I need";"cumin, coriander, star anise, cloves, peppercorns, cinnamon, nutmeg, mace, turmeric, and cardamom";"";"fact";"ingredient";"False";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"1";"17";"3";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"17_4";"what ingredients do I need to heat with the oil and the butter in the large saucepan";"ghee";"";"fact";"ingredient";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"2";"17";"4";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"17_5";"what do I need add with the cayenne under the half of spice mixture";"cashews";"";"fact";"ingredient";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"2";"17";"5";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"17_6";"what do I need to add of the spices";"mixture";"";"fact";"ingredient";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"2";"17";"6";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"17_7";"where do I need to transfer the mixture";"blender";"";"fact";"equipment";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"3";"17";"7";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"17_8";"what do I need half of";"cilantro";"";"fact";"ingredient";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"3";"17";"8";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"52_1";"what do I need to combine in spice grinder";"cumin, coriander, star anise, cloves, peppercorns, cinnamon, nutmeg, mace, turmeric, and cardamom";"";"fact";"ingredient";"False";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"1";"52";"1";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"52_2";"what do I need to combine in the spice grinder";"cumin, coriander, star anise, cloves, peppercorns, cinnamon, nutmeg, mace, turmeric, and cardamom";"";"fact";"ingredient";"False";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"1";"52";"2";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"52_3";"what do I need to combine in spice grinder";"cumin, coriander, star anise, cloves, peppercorns, cinnamon, nutmeg, mace, turmeric, and cardamom";"";"fact";"ingredient";"False";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"1";"52";"3";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"52_4";"what do I do with the oil and butter";"heat";"";"competence";"preparation";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"2";"52";"4";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"52_5";"how much heat should I use";"medium-high heat";"";"fact";"temperature";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"2";"52";"5";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"52_6";"what do I add to the onion chili";"garlic, ginger";"";"fact";"ingredient";"False";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"2";"52";"6";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"52_7";"what do I add to chickpeas and remaining spice mix";"spinach";"";"fact";"ingredient";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"3";"52";"7";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"52_8";"how much salt should I add";"<no answer>";"";"fact";"amount";"False";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"3";"52";"8";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"52_9";"how much lime should I add";"1/4 cup fresh juice from 3 to 4 limes";"";"fact";"amount";"False";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"3";"52";"9";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"66_1";"what do I put the oil or butter in";"large saucepan";"";"fact";"equipment";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"2";"66";"1";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"66_2";"how long until the onion garlic ginger and chili go golden brown";"about 10 minutes";"";"fact";"time";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"2";"66";"2";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"66_3";"after adding the coconut milk where do I remove the saucepan from";"heat";"";"fact";"temperature";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"2";"66";"3";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"66_4";"where do I transfer the mixture to";"blender";"";"fact";"equipment";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"3";"66";"4";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"66_5";"after adding chickpeas and spinach what temperature should I use to cook";"low heat";"";"fact";"temperature";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"3";"66";"5";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"66_6";"how long until the spinach is wilted";"about 10 minutes";"";"fact";"time";"True";"True";"False";"21";"Chickpea, Coconut, and Cashew Curry Recipe";"3";"66";"6";"https://www.seriouseats.com/chickpea-coconut-and-cashew-curry-recipe"
"18_1";"what temperature do I have to set the oven to";"500°f (260°c)";"500°F|260°C";"fact";"temperature";"False";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"1";"18";"1";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"18_2";"how many grams are in a tablespoon";"15g";"";"fact";"amount";"False";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"2";"18";"2";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"18_3";"how much black pepper do you have to add";"1/2 teaspoon";"";"fact";"amount";"False";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"2";"18";"3";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"18_4";"how much do I have to sprinkle a chicken";"<no_answer>";"";"competence";"cooking_technique";"False";"False";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"2";"18";"4";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"18_5";"what temperature does the chicken have to be cooked to";"66°c";"150°F|150°F (66°C)|175°F (80°C)|450°F (232°C)";"fact";"temperature";"True";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"3";"18";"5";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"18_6";"how long do I need to cook chicken for";"about 45 minutes";"";"fact";"time";"True";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"3";"18";"6";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"18_7";"what should I do if a chicken cooked too quickly";"reducing heat to 450°f (232°c)";"";"competence";"preparation";"False";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"3";"18";"7";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"18_8";"what temperature should I do reduce heat to";"<no_answer>";"";"fact";"temperature";"False";"False";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"4";"18";"8";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"18_9";"what did I need to add off heat";"soy sauce, butter, and lemon juice";"";"fact";"ingredient";"False";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"4";"18";"9";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"18_10";"where do I need to remove the chicken from";"oven";"";"fact";"equipment";"True";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"5";"18";"10";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"18_11";"how long do I need to leave the chicken to rest";"5 minutes";"";"fact";"time";"True";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"5";"18";"11";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"26_1";"how long does the chicken need to go into the oven for";"about 45 minutes";"45 minutes";"fact";"time";"False";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"1";"26";"1";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"26_2";"what brand of sharp kitchen shears are the best to use";"<no_answer>";"";"fact";"equipment";"False";"False";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"1";"26";"2";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"26_3";"does the chicken need to be seasoned";"yes";"";"fact";"ingredient";"False";"True";"True";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"1";"26";"3";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"26_4";"can we add additional tbsp";"<no_answer>";"";"fact";"amount";"False";"False";"True";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"2";"26";"4";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"26_5";"would that be cracked black pepper or normal?";"ground black pepper";"";"fact";"ingredient";"False";"True";"False";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"2";"26";"5";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"26_6";"would the chicken need to marinate";"no";"";"competence";"preparation";"False";"True";"True";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"2";"26";"6";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"26_7";"what brand of soy sauce would be best";"<no_answer>";"";"fact";"ingredient";"False";"False";"True";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"4";"26";"7";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
"26_8";"can you use lemon juice or real lemons?";"both";"";"fact";"ingredient";"False";"False";"True";"37";"Spatchcocked (Butterflied) Roast Chicken Recipe";"4";"26";"8";"https://www.seriouseats.com/butterflied-roasted-chicken-with-quick-jus-recipe"
